shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
99914:99260,8683,47.577942,-122.327141,75132.5
99914:99260,8684,47.577961,-122.327164,75142.3
99914:99260,8685,47.577984,-122.327179,75152.0
99914:99260,8686,47.578003,-122.327209,75161.8
99914:99260,8687,47.578022,-122.327217,75171.6
99914:99260,8688,47.578049,-122.327248,75181.3
99914:99260,8689,47.578075,-122.327263,75191.1
99914:99260,8690,47.578094,-122.327271,75200.9
99914:99260,8691,47.578121,-122.327286,75210.7
99914:99260,8692,47.578152,-122.327301,75220.5
99914:99260,8693,47.578182,-122.327316,75233.9
99914:99260,8694,47.578217,-122.327332,75246.4
99914:99260,8695,47.578251,-122.327339,75259.4
99914:99260,8696,47.578285,-122.327339,75272.3
99914:99260,8697,47.578319,-122.327354,75285.3
99914:99260,8698,47.578358,-122.327354,75298.2
99914:99260,8699,47.578392,-122.327354,75311.1
99914:99260,8700,47.578449,-122.327370,75330.5
99914:99260,8701,47.578503,-122.327370,75349.9
99914:99260,8702,47.578567,-122.327370,75375.8
99914:99260,8703,47.580589,-122.327370,76112.9
99914:99260,8704,47.587528,-122.327354,78643.6
99914:99260,8705,47.587856,-122.327354,78763.2
99914:99260,8706,47.588089,-122.327354,78850.7
99914:99260,8707,47.588165,-122.327339,78876.2
99914:99260,8708,47.588238,-122.327339,78902.1
99914:99260,8709,47.588291,-122.327332,78921.5
99914:99260,8710,47.588379,-122.327316,78953.5
99914:99260,8711,47.588478,-122.327286,78991.0
99914:99260,8712,47.588615,-122.327263,79041.0
99914:99260,8713,47.588894,-122.327179,79145.3
99914:99260,8714,47.589096,-122.327141,79220.3
99914:99260,8715,47.589184,-122.327126,79251.6
99914:99260,8716,47.589253,-122.327110,79276.7
99914:99260,8717,47.589321,-122.327110,79301.8
99914:99260,8718,47.589455,-122.327095,79351.8
99914:99260,8719,47.589592,-122.327095,79401.8
99914:99260,8720,47.590309,-122.327095,79663.2
99914:99260,8721,47.591113,-122.327092,79955.2
C09:N23,2576,47.598938,-122.327919,0.0
C09:N23,2577,47.599194,-122.327927,93.4
C09:N23,2578,47.599558,-122.327935,226.2
C09:N23,2579,47.599760,-122.327952,300.0
C09:N23,2580,47.599929,-122.327996,362.6
C09:N23,2581,47.600019,-122.328031,396.5
C09:N23,2582,47.600107,-122.328075,430.4
C09:N23,2583,47.600265,-122.328177,493.3
C09:N23,2584,47.600413,-122.328306,556.0
C09:N23,2585,47.600551,-122.328459,618.9
C09:N23,2586,47.600631,-122.328565,658.1
C09:N23,2587,47.600726,-122.328707,707.4
C09:N23,2588,47.601789,-122.330360,1270.1
C09:N23,2589,47.601935,-122.330559,1342.5
C09:N23,2590,47.602060,-122.330695,1399.1
C09:N23,2591,47.603100,-122.331648,1845.4
C09:N23,2592,47.603431,-122.331918,1983.3
C09:N23,2593,47.603576,-122.332045,2044.8
C09:N23,2594,47.604241,-122.332660,2330.9
C09:N23,2595,47.606897,-122.335087,3469.8
C09:N23,2596,47.607016,-122.335201,3521.5
C09:N23,2597,47.607305,-122.335496,3649.6
C09:N23,2598,47.608281,-122.336390,4068.4
C09:N23,2599,47.608705,-122.336744,4246.0
C09:N23,2600,47.610078,-122.337994,4834.1
C09:N23,2601,47.610192,-122.338086,4881.5
C09:N23,2602,47.610296,-122.338146,4922.2
C09:N23,2603,47.610403,-122.338181,4962.2
C09:N23,2604,47.610513,-122.338192,5002.4
C09:N23,2605,47.610595,-122.338184,5032.4
C09:N23,2606,47.610686,-122.338159,5066.2
C09:N23,2607,47.610773,-122.338117,5099.6
C09:N23,2608,47.610848,-122.338066,5129.7
C09:N23,2609,47.610918,-122.338003,5159.6
C09:N23,2610,47.610991,-122.337918,5193.5
C09:N23,2611,47.611049,-122.337832,5223.5
C09:N23,2612,47.611108,-122.337721,5258.3
C09:N23,2613,47.611170,-122.337581,5299.6
C09:N23,2614,47.611830,-122.336005,5756.8
C09:N23,2615,47.612067,-122.335482,5912.1
C09:N23,2616,47.613495,-122.332068,6902.3
C09:N23,2617,47.613608,-122.331790,6982.3
C09:N23,2618,47.613685,-122.331558,7046.0
C09:N23,2619,47.613722,-122.331414,7084.0
C09:N23,2620,47.613753,-122.331266,7122.2
C09:N23,2621,47.613777,-122.331116,7160.2
C09:N23,2622,47.613793,-122.330964,7198.1
C09:N23,2623,47.613805,-122.330697,7264.1
C09:N23,2624,47.613795,-122.330430,7330.1
C09:N23,2625,47.613779,-122.330269,7370.2
C09:N23,2626,47.613751,-122.330071,7420.1
C09:N23,2627,47.613487,-122.328353,7854.7
C09:N23,2628,47.613437,-122.328006,7942.2
C09:N23,2629,47.613399,-122.327675,8025.0
C09:N23,2630,47.613377,-122.327412,8090.4
C09:N23,2631,47.613363,-122.327147,8156.0
C09:N23,2632,47.613355,-122.326882,8221.4
C09:N23,2633,47.613355,-122.326617,8286.8
C09:N23,2634,47.613362,-122.326352,8352.2
C09:N23,2635,47.613376,-122.326088,8417.5
C09:N23,2636,47.613397,-122.325824,8483.1
C09:N23,2637,47.613425,-122.325563,8548.3
C09:N23,2638,47.613461,-122.325303,8613.8
C09:N23,2639,47.613503,-122.325045,8679.3
C09:N23,2640,47.613552,-122.324790,8744.7
C09:N23,2641,47.613609,-122.324538,8810.2
C09:N23,2642,47.613672,-122.324290,8875.5
C09:N23,2643,47.613741,-122.324045,8941.0
C09:N23,2644,47.613817,-122.323805,9006.4
C09:N23,2645,47.613900,-122.323570,9071.8
C09:N23,2646,47.613989,-122.323339,9137.4
C09:N23,2647,47.614084,-122.323115,9202.6
C09:N23,2648,47.614185,-122.322895,9268.2
C09:N23,2649,47.614292,-122.322682,9333.6
C09:N23,2650,47.614404,-122.322476,9398.8
C09:N23,2651,47.614522,-122.322276,9464.3
C09:N23,2652,47.614646,-122.322084,9529.8
C09:N23,2653,47.614774,-122.321899,9595.1
C09:N23,2654,47.614908,-122.321721,9660.8
C09:N23,2655,47.615046,-122.321552,9726.2
C09:N23,2656,47.615188,-122.321391,9791.5
C09:N23,2657,47.615335,-122.321239,9856.9
C09:N23,2658,47.615486,-122.321095,9922.4
C09:N23,2659,47.615640,-122.320961,9987.6
C09:N23,2660,47.615798,-122.320836,10053.0
C09:N23,2661,47.615960,-122.320720,10118.7
C09:N23,2662,47.616124,-122.320613,10184.1
C09:N23,2663,47.616291,-122.320517,10249.5
C09:N23,2664,47.616461,-122.320431,10315.0
C09:N23,2665,47.616632,-122.320354,10380.2
C09:N23,2666,47.616806,-122.320288,10445.7
C09:N23,2667,47.616981,-122.320232,10511.0
C09:N23,2668,47.617158,-122.320187,10576.5
C09:N23,2669,47.617336,-122.320152,10642.0
C09:N23,2670,47.617514,-122.320127,10707.2
C09:N23,2671,47.617741,-122.320112,10790.1
C09:N23,2672,47.617981,-122.320110,10877.6
C09:N23,2673,47.620069,-122.320141,11639.3
C09:N23,2674,47.620396,-122.320128,11758.6
C09:N23,2675,47.620607,-122.320107,11835.7
C09:N23,2676,47.620817,-122.320077,11912.7
C09:N23,2677,47.621026,-122.320038,11989.5
C09:N23,2678,47.621235,-122.319989,12066.7
C09:N23,2679,47.621442,-122.319931,12143.5
C09:N23,2680,47.621648,-122.319864,12220.4
C09:N23,2681,47.621853,-122.319788,12297.5
C09:N23,2682,47.622056,-122.319702,12374.5
C09:N23,2683,47.622257,-122.319607,12451.5
C09:N23,2684,47.622456,-122.319504,12528.4
C09:N23,2685,47.622653,-122.319391,12605.5
C09:N23,2686,47.622847,-122.319270,12682.3
C09:N23,2687,47.623039,-122.319141,12759.2
C09:N23,2688,47.623228,-122.319002,12836.2
C09:N23,2689,47.623460,-122.318819,12932.1
C09:N23,2690,47.637545,-122.307281,18804.9
C09:N23,2691,47.637950,-122.306959,18972.6
C09:N23,2692,47.638286,-122.306705,19110.2
C09:N23,2693,47.638626,-122.306461,19248.0
C09:N23,2694,47.638968,-122.306226,19385.5
C09:N23,2695,47.639314,-122.306001,19523.4
C09:N23,2696,47.639662,-122.305785,19661.1
C09:N23,2697,47.640013,-122.305580,19798.7
C09:N23,2698,47.640367,-122.305384,19936.6
C09:N23,2699,47.640723,-122.305199,20074.2
C09:N23,2700,47.641081,-122.305023,20211.8
C09:N23,2701,47.641442,-122.304857,20349.7
C09:N23,2702,47.641805,-122.304702,20487.5
C09:N23,2703,47.642169,-122.304557,20625.0
C09:N23,2704,47.642536,-122.304422,20762.9
C09:N23,2705,47.642904,-122.304298,20900.6
C09:N23,2706,47.643273,-122.304183,21038.2
C09:N23,2707,47.643644,-122.304080,21175.9
C09:N23,2708,47.644017,-122.303986,21313.9
C09:N23,2709,47.644390,-122.303904,21451.5
C09:N23,2710,47.644765,-122.303831,21589.5
C09:N23,2711,47.645140,-122.303770,21727.1
C09:N23,2712,47.645516,-122.303719,21864.8
C09:N23,2713,47.645892,-122.303678,22002.3
C09:N23,2714,47.646269,-122.303648,22140.0
C09:N23,2715,47.646647,-122.303628,22278.0
C09:N23,2716,47.647024,-122.303620,22415.5
C09:N23,2717,47.647539,-122.303625,22603.4
C09:N23,2718,47.650312,-122.303696,23615.0
C09:N23,2719,47.652679,-122.303766,24478.6
C09:N23,2720,47.652945,-122.303786,24575.8
C09:N23,2721,47.653164,-122.303818,24656.1
C09:N23,2722,47.653339,-122.303856,24720.6
C09:N23,2723,47.653513,-122.303904,24785.2
C09:N23,2724,47.653685,-122.303962,24849.5
C09:N23,2725,47.653856,-122.304030,24914.1
C09:N23,2726,47.654024,-122.304109,24978.4
C09:N23,2727,47.654190,-122.304198,25042.8
C09:N23,2728,47.654354,-122.304296,25107.3
C09:N23,2729,47.654515,-122.304404,25171.8
C09:N23,2730,47.654673,-122.304522,25236.4
C09:N23,2731,47.654827,-122.304649,25300.7
C09:N23,2732,47.654978,-122.304785,25365.2
C09:N23,2733,47.655125,-122.304930,25429.6
C09:N23,2734,47.655268,-122.305083,25494.0
C09:N23,2735,47.655407,-122.305245,25558.5
C09:N23,2736,47.655541,-122.305415,25622.9
C09:N23,2737,47.655670,-122.305593,25687.2
C09:N23,2738,47.655795,-122.305779,25751.9
C09:N23,2739,47.655914,-122.305972,25816.3
C09:N23,2740,47.656028,-122.306171,25880.6
C09:N23,2741,47.656137,-122.306378,25945.3
C09:N23,2742,47.656239,-122.306590,26009.4
C09:N23,2743,47.656336,-122.306809,26073.9
C09:N23,2744,47.656427,-122.307033,26138.3
C09:N23,2745,47.656512,-122.307263,26202.9
C09:N23,2746,47.656590,-122.307497,26267.2
C09:N23,2747,47.656662,-122.307736,26331.7
C09:N23,2748,47.656727,-122.307979,26396.1
C09:N23,2749,47.656786,-122.308225,26460.4
C09:N23,2750,47.656838,-122.308475,26524.9
C09:N23,2751,47.656884,-122.308729,26589.7
C09:N23,2752,47.656934,-122.309048,26670.4
C09:N23,2753,47.657285,-122.311442,27274.1
C09:N23,2754,47.657323,-122.311670,27332.0
C09:N23,2755,47.657366,-122.311869,27383.5
C09:N23,2756,47.657410,-122.312042,27429.1
C09:N23,2757,47.657462,-122.312211,27474.9
C09:N23,2758,47.657519,-122.312376,27520.6
C09:N23,2759,47.657583,-122.312535,27566.2
C09:N23,2760,47.657653,-122.312689,27611.9
C09:N23,2761,47.657728,-122.312837,27657.5
C09:N23,2762,47.657809,-122.312978,27703.1
C09:N23,2763,47.657895,-122.313112,27748.6
C09:N23,2764,47.657986,-122.313239,27794.2
C09:N23,2765,47.658082,-122.313358,27839.9
C09:N23,2766,47.658182,-122.313469,27885.5
C09:N23,2767,47.658287,-122.313572,27931.4
C09:N23,2768,47.658395,-122.313665,27977.0
C09:N23,2769,47.658506,-122.313750,28022.6
C09:N23,2770,47.658621,-122.313824,28068.3
C09:N23,2771,47.658738,-122.313890,28114.0
C09:N23,2772,47.658857,-122.313945,28159.5
C09:N23,2773,47.658979,-122.313991,28205.4
C09:N23,2774,47.659101,-122.314026,28250.7
C09:N23,2775,47.659225,-122.314050,28296.3
C09:N23,2776,47.659350,-122.314065,28342.0
C09:N23,2777,47.659477,-122.314070,28388.3
C09:N23,2778,47.662107,-122.314008,29347.8
C09:N23,2779,47.662588,-122.314011,29523.3
C09:N23,2780,47.663069,-122.314024,29698.8
C09:N23,2781,47.663550,-122.314048,29874.4
C09:N23,2782,47.664031,-122.314082,30050.1
C09:N23,2783,47.664511,-122.314126,30225.5
C09:N23,2784,47.664991,-122.314181,30401.1
C09:N23,2785,47.665470,-122.314246,30576.6
C09:N23,2786,47.665949,-122.314321,30752.3
C09:N23,2787,47.674801,-122.315812,34002.0
C09:N23,2788,47.675191,-122.315854,34144.6
C09:N23,2789,47.675387,-122.315866,34216.2
C09:N23,2790,47.677437,-122.315900,34964.0
C09:N23,2791,47.677682,-122.315912,35053.4
C09:N23,2792,47.677896,-122.315934,35131.6
C09:N23,2793,47.678086,-122.315965,35201.3
C09:N23,2794,47.678274,-122.316006,35270.6
C09:N23,2795,47.678462,-122.316057,35340.3
C09:N23,2796,47.678648,-122.316119,35409.8
C09:N23,2797,47.678832,-122.316190,35479.2
C09:N23,2798,47.679015,-122.316271,35548.9
C09:N23,2799,47.679195,-122.316362,35618.3
C09:N23,2800,47.679373,-122.316463,35687.8
C09:N23,2801,47.679548,-122.316573,35757.1
C09:N23,2802,47.679721,-122.316693,35826.8
C09:N23,2803,47.679890,-122.316822,35896.2
C09:N23,2804,47.680057,-122.316960,35966.0
C09:N23,2805,47.680219,-122.317107,36035.3
C09:N23,2806,47.680378,-122.317262,36104.7
C09:N23,2807,47.680612,-122.317514,36210.2
C09:N23,2808,47.680861,-122.317808,36326.4
C09:N23,2809,47.687713,-122.326070,39549.5
C09:N23,2810,47.687899,-122.326289,39636.2
C09:N23,2811,47.688073,-122.326482,39715.5
C09:N23,2812,47.688252,-122.326668,39795.3
C09:N23,2813,47.688435,-122.326846,39875.2
C09:N23,2814,47.688621,-122.327015,39954.8
C09:N23,2815,47.688810,-122.327175,40034.2
C09:N23,2816,47.689003,-122.327327,40113.9
C09:N23,2817,47.689199,-122.327470,40193.6
C09:N23,2818,47.689398,-122.327604,40273.3
C09:N23,2819,47.689599,-122.327729,40352.8
C09:N23,2820,47.689803,-122.327844,40432.4
C09:N23,2821,47.690009,-122.327950,40511.9
C09:N23,2822,47.690218,-122.328046,40591.7
C09:N23,2823,47.690428,-122.328134,40671.3
C09:N23,2824,47.690640,-122.328211,40750.9
C09:N23,2825,47.690854,-122.328278,40830.7
C09:N23,2826,47.691068,-122.328336,40910.1
C09:N23,2827,47.691284,-122.328384,40989.8
C09:N23,2828,47.691501,-122.328422,41069.5
C09:N23,2829,47.691719,-122.328451,41149.3
C09:N23,2830,47.691936,-122.328469,41228.6
C09:N23,2831,47.692155,-122.328477,41308.5
C09:N23,2832,47.695336,-122.328410,42468.9
C09:N23,2833,47.695749,-122.328417,42619.6
C09:N23,2834,47.695955,-122.328433,42694.8
C09:N23,2835,47.696248,-122.328471,42802.1
C09:N23,2836,47.697578,-122.328703,43290.6
C09:N23,2837,47.697806,-122.328731,43374.1
C09:N23,2838,47.698034,-122.328750,43457.4
C09:N23,2839,47.698263,-122.328759,43541.0
C09:N23,2840,47.698491,-122.328758,43624.2
C09:N23,2841,47.698720,-122.328747,43707.8
C09:N23,2842,47.698948,-122.328727,43791.1
C09:N23,2843,47.699205,-122.328692,43885.2
C09:N23,2844,47.701502,-122.328266,44729.6
C09:N23,2845,47.701765,-122.328228,44826.0
C09:N23,2846,47.701947,-122.328213,44892.5
C09:N23,2847,47.702184,-122.328205,44979.0
C09:N23,2848,47.702624,-122.328208,45139.5
C09:N23,2849,47.704691,-122.328238,45893.5
C09:N23,2850,47.704892,-122.328252,45966.9
C09:N23,2851,47.704993,-122.328266,46003.9
C09:N23,2852,47.705236,-122.328318,46093.5
C09:N23,2853,47.705520,-122.328415,46199.8
C09:N23,2854,47.706378,-122.328764,46524.4
C09:N23,2855,47.706609,-122.328852,46611.4
C09:N23,2856,47.706911,-122.328947,46724.0
C09:N23,2857,47.707114,-122.328997,46799.1
C09:N23,2858,47.707318,-122.329037,46874.2
C09:N23,2859,47.707625,-122.329077,46986.6
C09:N23,2860,47.707831,-122.329090,47061.8
C09:N23,2861,47.708005,-122.329093,47125.3
C09:N23,2862,47.709007,-122.329054,47490.9
C09:N23,2863,47.709347,-122.329030,47615.1
C09:N23,2864,47.709533,-122.329006,47683.2
C09:N23,2865,47.709810,-122.328952,47785.1
C09:N23,2866,47.709994,-122.328903,47853.3
C09:N23,2867,47.710177,-122.328846,47921.5
C09:N23,2868,47.710358,-122.328778,47989.6
C09:N23,2869,47.710626,-122.328660,48091.6
C09:N23,2870,47.710803,-122.328570,48159.9
C09:N23,2871,47.710977,-122.328471,48227.9
C09:N23,2872,47.711234,-122.328305,48330.2
C09:N23,2873,47.711467,-122.328133,48425.2
C09:N23,2874,47.712729,-122.327098,48951.3
C09:N23,2875,47.712917,-122.326951,49028.8
C09:N23,2876,47.713086,-122.326829,49097.4
C09:N23,2877,47.713400,-122.326631,49221.9
C09:N23,2878,47.714308,-122.326119,49576.3
C09:N23,2879,47.714603,-122.325938,49692.8
C09:N23,2880,47.714757,-122.325833,49754.6
C09:N23,2881,47.714934,-122.325701,49826.9
C09:N23,2882,47.715917,-122.324930,50232.6
C09:N23,2883,47.716138,-122.324771,50322.2
C09:N23,2884,47.716330,-122.324644,50398.9
C09:N23,2885,47.716525,-122.324525,50475.8
C09:N23,2886,47.716722,-122.324415,50552.6
C09:N23,2887,47.716921,-122.324314,50629.3
C09:N23,2888,47.717122,-122.324221,50706.1
C09:N23,2889,47.717325,-122.324137,50783.0
C09:N23,2890,47.717529,-122.324062,50859.7
C09:N23,2891,47.717735,-122.323996,50936.6
C09:N23,2892,47.717942,-122.323939,51013.4
C09:N23,2893,47.718150,-122.323891,51090.2
C09:N23,2894,47.718359,-122.323852,51167.0
C09:N23,2895,47.718569,-122.323823,51243.9
C09:N23,2896,47.718779,-122.323802,51320.7
C09:N23,2897,47.719950,-122.323755,51748.0
C09:N23,2898,47.720353,-122.323759,51895.0
C09:N23,2899,47.721597,-122.323833,52349.1
C09:N23,2900,47.722076,-122.323845,52523.8
C09:N23,2901,47.722418,-122.323839,52648.6
C09:N23,2902,47.725963,-122.323705,53942.1
C09:N23,2903,47.726426,-122.323692,54111.0
C09:N23,2904,47.731574,-122.323614,55988.9
C09:N23,2905,47.731938,-122.323616,56121.7
C09:N23,2906,47.732224,-122.323630,56226.1
C09:N23,2907,47.733095,-122.323694,56544.2
C09:N23,2908,47.733262,-122.323710,56605.2
C09:N23,2909,47.733411,-122.323734,56659.9
C09:N23,2910,47.733550,-122.323764,56711.1
C09:N23,2911,47.733688,-122.323802,56762.3
C09:N23,2912,47.733826,-122.323849,56813.9
C09:N23,2913,47.733961,-122.323903,56864.9
C09:N23,2914,47.734154,-122.323995,56938.9
C09:N23,2915,47.734812,-122.324359,57195.1
C09:N23,2916,47.735158,-122.324564,57331.0
C09:N23,2917,47.736797,-122.325599,57980.8
C09:N23,2918,47.737134,-122.325822,58115.4
C09:N23,2919,47.737940,-122.326399,58441.9
C09:N23,2920,47.738219,-122.326589,58553.9
C09:N23,2921,47.741633,-122.328745,59907.5
C09:N23,2922,47.741906,-122.328903,60014.4
C09:N23,2923,47.742179,-122.329037,60119.3
C09:N23,2924,47.742456,-122.329149,60224.0
C09:N23,2925,47.742737,-122.329239,60328.9
C09:N23,2926,47.742926,-122.329288,60398.9
C09:N23,2927,47.743116,-122.329326,60468.8
C09:N23,2928,47.743306,-122.329355,60538.5
C09:N23,2929,47.743497,-122.329374,60608.3
C09:N23,2930,47.743689,-122.329382,60678.4
C09:N23,2931,47.743880,-122.329381,60748.1
C09:N23,2932,47.744167,-122.329361,60852.9
C09:N23,2933,47.744358,-122.329335,60922.9
C09:N23,2934,47.744643,-122.329278,61027.8
C09:N23,2935,47.744911,-122.329204,61127.2
C09:N23,2936,47.746635,-122.328623,61772.1
C09:N23,2937,47.747028,-122.328508,61918.2
C09:N23,2938,47.747242,-122.328459,61997.2
C09:N23,2939,47.747458,-122.328421,62076.5
C09:N23,2940,47.747674,-122.328393,62155.6
C09:N23,2941,47.747890,-122.328375,62234.5
C09:N23,2942,47.748107,-122.328367,62313.7
C09:N23,2943,47.748324,-122.328369,62392.9
C09:N23,2944,47.748540,-122.328382,62471.8
C09:N23,2945,47.748757,-122.328404,62551.1
C09:N23,2946,47.748973,-122.328437,62630.3
C09:N23,2947,47.749187,-122.328480,62709.1
C09:N23,2948,47.749401,-122.328533,62788.2
C09:N23,2949,47.749614,-122.328596,62867.4
C09:N23,2950,47.749981,-122.328729,63005.2
C09:N23,2951,47.751361,-122.329293,63527.3
C09:N23,2952,47.751657,-122.329395,63638.1
C09:N23,2953,47.751883,-122.329459,63722.0
C09:N23,2954,47.752224,-122.329533,63847.7
C09:N23,2955,47.752567,-122.329581,63973.4
C09:N23,2956,47.752911,-122.329602,64099.0
C09:N23,2957,47.753256,-122.329596,64224.9
C09:N23,2958,47.753600,-122.329563,64350.6
C09:N23,2959,47.753942,-122.329504,64476.2
C09:N23,2960,47.754282,-122.329418,64602.0
C09:N23,2961,47.754507,-122.329346,64686.0
C09:N23,2962,47.754730,-122.329263,64769.9
C09:N23,2963,47.755060,-122.329116,64895.6
C09:N23,2964,47.755358,-122.328961,65010.8
C09:N23,2965,47.756183,-122.328506,65331.9
C09:N23,2966,47.756351,-122.328406,65397.9
C09:N23,2967,47.756587,-122.328253,65491.9
C09:N23,2968,47.756934,-122.328001,65632.8
C09:N23,2969,47.757289,-122.327708,65781.0
C09:N23,2970,47.761646,-122.323823,67635.4
C09:N23,2971,47.761853,-122.323658,67721.1
C09:N23,2972,47.761998,-122.323556,67779.6
C09:N23,2973,47.762146,-122.323463,67838.2
C09:N23,2974,47.762296,-122.323378,67896.8
C09:N23,2975,47.762448,-122.323301,67955.4
C09:N23,2976,47.762602,-122.323234,68013.9
C09:N23,2977,47.762758,-122.323176,68072.6
C09:N23,2978,47.763051,-122.323091,68181.5
C09:N23,2979,47.768438,-122.321891,70168.5
C09:N23,2980,47.768608,-122.321850,70231.3
C09:N23,2981,47.768843,-122.321782,70318.6
C09:N23,2982,47.769192,-122.321657,70449.6
C09:N23,2983,47.769422,-122.321559,70536.9
C09:N23,2984,47.769762,-122.321390,70667.7
C09:N23,2985,47.770096,-122.321195,70798.6
C09:N23,2986,47.770315,-122.321050,70886.1
C09:N23,2987,47.770660,-122.320796,71026.6
C09:N23,2988,47.773797,-122.318356,72318.6
C09:N23,2989,47.774001,-122.318212,72401.0
C09:N23,2990,47.774188,-122.318091,72475.4
C09:N23,2991,47.774376,-122.317978,72549.4
C09:N23,2992,47.774567,-122.317874,72623.6
C09:N23,2993,47.774759,-122.317778,72697.5
C09:N23,2994,47.774954,-122.317690,72771.8
C09:N23,2995,47.775150,-122.317611,72845.9
C09:N23,2996,47.775348,-122.317541,72920.1
C09:N23,2997,47.775547,-122.317480,72994.2
C09:N23,2998,47.775769,-122.317421,73076.5
C09:N23,2999,47.780196,-122.316526,74706.3
C09:N23,3000,47.780485,-122.316458,74813.0
C09:N23,3001,47.780836,-122.316350,74943.8
C09:N23,3002,47.781068,-122.316263,75031.1
C09:N23,3003,47.781298,-122.316164,75118.5
C09:N23,3004,47.781638,-122.315993,75249.5
C09:N23,3005,47.781861,-122.315864,75336.8
C09:N23,3006,47.782018,-122.315766,75398.9
C09:N23,3007,47.783218,-122.314977,75877.7
C09:N23,3008,47.783353,-122.314903,75930.2
C09:N23,3009,47.783476,-122.314847,75977.1
C09:N23,3010,47.783600,-122.314799,76023.8
C09:N23,3011,47.783725,-122.314760,76070.4
C09:N23,3012,47.783852,-122.314730,76117.3
C09:N23,3013,47.783979,-122.314709,76163.9
C09:N23,3014,47.784178,-122.314695,76236.6
C09:N23,3015,47.785769,-122.314711,76817.0
C09:N23,3016,47.786074,-122.314728,76928.3
C09:N23,3017,47.786212,-122.314747,76978.9
C09:N23,3018,47.786350,-122.314776,77029.7
C09:N23,3019,47.786481,-122.314811,77078.3
C09:N23,3020,47.788248,-122.315412,77739.6
C09:N23,3021,47.788416,-122.315473,77802.7
C09:N23,3022,47.788547,-122.315529,77852.4
C09:N23,3023,47.788761,-122.315645,77935.5
C09:N23,3024,47.788921,-122.315755,77999.8
C09:N23,3025,47.789085,-122.315885,78067.6
C09:N23,3026,47.789702,-122.316406,78326.5
C09:N23,3027,47.789835,-122.316506,78380.9
C09:N23,3028,47.789993,-122.316608,78443.8
C09:N23,3029,47.790197,-122.316711,78522.4
C09:N23,3030,47.790363,-122.316774,78584.9
C09:N23,3031,47.790576,-122.316829,78663.8
C09:N23,3032,47.790776,-122.316856,78737.1
C09:N23,3033,47.791061,-122.316857,78841.1
C09:N23,3034,47.792583,-122.316789,79396.5
C09:N23,3035,47.792947,-122.316766,79529.4
C09:N23,3036,47.793162,-122.316745,79608.0
C09:N23,3037,47.793376,-122.316718,79686.3
C09:N23,3038,47.793804,-122.316649,79843.3
C09:N23,3039,47.795038,-122.316400,80297.6
C09:N23,3040,47.795362,-122.316342,80416.6
C09:N23,3041,47.795855,-122.316280,80597.1
C09:N23,3042,47.796102,-122.316261,80687.3
C09:N23,3043,47.796350,-122.316249,80777.8
C09:N23,3044,47.796626,-122.316245,80878.5
C09:N23,3045,47.799182,-122.316278,81810.9
C09:N23,3046,47.799467,-122.316270,81914.9
C09:N23,3047,47.799668,-122.316241,81988.6
C09:N23,3048,47.799842,-122.316196,82053.0
C09:N23,3049,47.800056,-122.316115,82133.6
C09:N23,3050,47.800224,-122.316030,82198.3
C09:N23,3051,47.800427,-122.315900,82278.9
C09:N23,3052,47.800622,-122.315744,82359.7
C09:N23,3053,47.800786,-122.315586,82431.0
C09:N23,3054,47.800964,-122.315386,82512.4
C09:N23,3055,47.803439,-122.312406,83674.9
C09:N23,3056,47.803761,-122.311981,83832.1
C09:N23,3057,47.803967,-122.311685,83936.7
C09:N23,3058,47.804166,-122.311378,84041.4
C09:N23,3059,47.804358,-122.311061,84146.2
C09:N23,3060,47.804609,-122.310610,84290.0
C09:N23,3061,47.809877,-122.300747,87383.0
C09:N23,3062,47.810040,-122.300457,87475.8
C09:N23,3063,47.810187,-122.300216,87555.7
C09:N23,3064,47.810318,-122.300018,87623.9
C09:N23,3065,47.810454,-122.299828,87692.0
C09:N23,3066,47.810595,-122.299645,87760.3
C09:N23,3067,47.810741,-122.299471,87828.6
C09:N23,3068,47.810890,-122.299304,87896.7
C09:N23,3069,47.811044,-122.299147,87964.8
C09:N23,3070,47.811202,-122.298998,88033.1
C09:N23,3071,47.811364,-122.298858,88101.5
C09:N23,3072,47.811529,-122.298727,88169.8
C09:N23,3073,47.811697,-122.298605,88238.0
C09:N23,3074,47.811868,-122.298494,88306.1
C09:N23,3075,47.812016,-122.298406,88364.3
C09:N23,3076,47.813200,-122.297768,88823.8
C09:N23,3077,47.813447,-122.297624,88920.6
C09:N23,3078,47.813615,-122.297509,88988.1
C09:N23,3079,47.813767,-122.297389,89050.9
C09:N23,3080,47.813915,-122.297258,89113.8
C09:N23,3081,47.814058,-122.297115,89176.7
C09:N23,3082,47.814196,-122.296962,89239.5
C09:N23,3083,47.814328,-122.296798,89302.3
C09:N23,3084,47.814454,-122.296624,89365.1
C09:N23,3085,47.814573,-122.296443,89427.2
C09:N23,3086,47.814731,-122.296178,89514.2
C09:N23,3087,47.815882,-122.294190,90158.3
C15:N23,27942,47.580586,-122.327362,0.0
C15:N23,27943,47.587892,-122.327357,2664.9
C15:N23,27944,47.588131,-122.327350,2752.4
C15:N23,27945,47.588326,-122.327325,2823.7
C15:N23,27946,47.588479,-122.327292,2880.2
C15:N23,27947,47.589065,-122.327139,3097.0
C15:N23,27948,47.589218,-122.327112,3153.4
